element_type,osmid,addr:city,addr:housenumber,addr:postcode,addr:street,name,tourism,geometry,phone,website,wheelchair,heritage,heritage:operator,name:zh,opening_hours,ref:whc,description,name:de,level,wikidata,wikipedia,source,source:date,url,contact:phone,name:en,name:hr,name:hu,operator,access,barrier,historic,inscription,memorial,email,note,survey:date,nodes,building,alt_name,contact:website,fixme,museum,building:levels,man_made,fee,roof:levels,contact:facebook,roof:shape,ownership,addr:conscriptionnumber,charge,name:it,addr:country,is_in,architect,architect:wikipedia,castle_type,facebook,height,ways,archaeological_site,site_type,type,dog,payment:debit_cards,addr:housename,toilets,leisure,tower:type,toilets:wheelchair,building:part,ele,material,observatory:type,roof:colour,roof:height,telescope:type,roof:material,contact:email,description:hu,name:sk,start_date,opening_hours:covid19,contact:instagram,addr:place,addr:suburb,source:addr,check_date:opening_hours,image,denomination,religion,location,url:utisugo,addr:province,historic:man_made,free_refill,name:ru,contact:website:en,layer,wheelchair:description,contact:mobile,official_name,name:es,name:ja,bunker_type,name:nl,phone:mobile,ref,alt_name:en,name:la,ref:HU:vatin,ref:vatin,short_name,operator:en,old_addr:housenumber,old_addr:street,ruins,attraction,addr:floor,historic:civilization,historic:period,addr:district,amenity,description:en,contact:twitter,contact:youtube,operator:type,name:pt,old_name,landuse,name:fr,name:sl,name:sw,contact:fax,post_box,abandoned:military,name:sr,wikimedia_commons,building:colour,name:he,area,url:tuhu,mapillary,loc_name,building:use,denotation,int_name,disused:amenity,food,smoking,name:cs,name:ko,name:pl,name:sv,payment:credit_cards,toilets:access,stop_date,field,payment:cash,opening_hours:signed,exhibit,mobile,payment:american_express,payment:maestro,payment:mastercard,payment:visa,payment:visa_electron,addr:interpolation,internet_access,addr:hamlet,description:fr,description:nl,description:zh,addr:subdistrict,museum_type,demolished:museum,operator:addr,url:geocaching.hu,air_conditioning,source:start_date,building:material,fence_type,description:de,wheelchair:description:en,fax,name:ro,craft,note:hu,note:en,payment:coins,postal_code,community_centre,internet_access:ssid,community_centre:for,note:de,operator:de,source:geometry,office,Endre,url:2,check_date,building_1,name:si
node,3456352617,Biharnagybajom,4,4172,Petőfi Sándor utca,Kovácsmúzeum,museum,POINT (21.225828 47.210446),,,,,,,,,,,,,,turistautak.hu,2009-04-13,http://turistautak.hu/poi.php?id=69197,,,,,,,,,,,,,,,,,,resurvey (source was old),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3456352691,Biharnagybajom,4,4172,Petőfi Sándor utca,Szűcs Sándor Emlékház,museum,POINT (21.225942 47.210096),,,,,,,,,,,,,,turistautak.hu,2009-04-13,http://turistautak.hu/poi.php?id=69196,,,,,,,,,,,,,,,,,,resurvey (source was old),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3456352843,,,,,Helytörténeti Múzeum,museum,POINT (21.187263 47.240846),,,,,,,,,,,,,,turistautak.hu,2012-08-01,http://turistautak.hu/poi.php?id=108084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3462303709,,,,,Hintókészítő műhely,museum,POINT (21.215953 47.109446),,,,,,,,,,,,,,turistautak.hu,2012-08-01,http://turistautak.hu/poi.php?id=66316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3462304227,,,,,Szitás Erzsébet Képtár,museum,POINT (21.20806 47.100155),,,,,,,,,,,,,,turistautak.hu,2010-05-16,http://turistautak.hu/poi.php?id=66311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8880142881,Püspökladány,31,4150,Bessenyei Ferenc utca,TITÁSZ szabadvezetékes közvilágítás-magángyűjtemény,museum,POINT (21.1261812 47.3348472),,http://facebook.com/lampatestgyujto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,902281256,Báránd,2,4161,Kossuth tér,Balassa Iván Falumúzeum,museum,"POLYGON ((21.227381 47.2934979, 21.2271897 47.2932792, 21.2273944 47.2931969, 21.2274646 47.2932771, 21.2273604 47.293319, 21.2274816 47.2934574, 21.227381 47.2934979))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8380810508, 8380810509, 8380810510, 8380810511, 8380810512, 8380810513, 8380810508]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1165056821,,,,,Csolt monostor,museum,POINT (21.2090299 46.9392441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3462303740,,,,,Lengyel Béla szülőháza,museum,POINT (21.084866 46.95688),,,,,,,,,,,,,,turistautak.hu,2010-07-14,http://turistautak.hu/poi.php?id=97709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3462304209,,,,,Régészeti bemutató,museum,POINT (21.208849 46.939774),,,,,,,,,,,,,,turistautak.hu,2012-12-27,http://turistautak.hu/poi.php?id=122348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3485099564,,7,,Apor Vilmos tér,Erkel Ferenc szülőháza,museum,POINT (21.2679861 46.6470016),,,,,,,Tu-Su 10:00-18:00,,,,,,,turistautak.hu,2009-07-06,http://turistautak.hu/poi.php?id=73947,,,,,,,,,,,,,,,,,,resurvey (source was old),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3485099567,,,,,Ferences romkert,museum,POINT (21.265605 46.650937),,,,,,,,,,,,,,turistautak.hu,2010-10-25,http://turistautak.hu/poi.php?id=103542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3485161686,,,,,Körösök Völgye Láltogatóközpont,museum,POINT (21.1018812 46.6855583),,,,,,,,,,,,,hu:Körösök Völgye Natúrpark Egyesület,,,,,,,,,,,,,,,,,,,,https://www.korosoknaturpark.hu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cultural_centre,,,,,,,,,,,
node,3485173355,,,,,Szabó Pál szülőháza,museum,POINT (21.608417 46.9689),,,,,,,,,Múzeumként működik.,,,,,turistautak.hu,2009-10-05,http://turistautak.hu/poi.php?id=79656,,,,,,,,,,,,,,,,,,resurvey (source was old),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4048696402,,,,,Arany János Emlékház,museum,POINT (21.578908 46.88422),,,,,,,,,,,,,,turistautak.hu,,http://turistautak.hu/poi.php?id=78736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5571364047,,,,,Almásy kastély,museum,POINT (21.2840672 46.6442251),,,,,,,Tu-Su 10:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.gyulaikastely.hu/,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6200461002,,,,,Cukrászati gyűjtemény,museum,POINT (21.2741957 46.6463743),,,,,,,,,,,,,,,,,,,,,Százéves cukrászda,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6202057599,,,,,Lőporgyártás (minikiállítás),museum,POINT (21.2853184 46.6459763),,,,,,,,,,Schießpulverherstellung,1,,,,,,,Gunpowder manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6202057604,Gyula,25,5700,Városház utca,TájVízHáz,museum,POINT (21.2775281 46.6451218),,,,,,,,,,,,,,,,,,,,,Körös-vidéki Vízügyi Igazgatóság,,,,,,,,,,,,https://www.gyulavaros.hu/muzeumok/tajvizhaz-gyula,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tajvizhaz3;Tajvizhaz_1,,,,,,,,,,
node,6202057608,,,,,Retro kiállítás,museum,POINT (21.2766571 46.6453811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resurvey place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6203641265,,,,,Német Nemzetiségi Gyűjtemény,museum,POINT (21.2678191 46.6461975),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gyulainemetek,,,,,,,,,,
node,7057000417,Köröstarcsa,3,5622,Árpád tér,Népi Kulturális Ökocentrum és Tájház,museum,POINT (21.0301242 46.8819456),,,,,,,,,,,,,,,,,,,,,,,,,,,,Csak előzetes egyeztetés alapján.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112578547,Békéscsaba,9,5600,Széchenyi utca,Munkácsy Mihály Múzeum,museum,"POLYGON ((21.0997335 46.6819372, 21.0998872 46.6815835, 21.1002353 46.6816547, 21.1000816 46.6820084, 21.0999016 46.6819716, 21.0997335 46.6819372))",,,yes,,,,Tu-Su 10:00-18:00,,,,,Q1179843,hu:Munkácsy Mihály Múzeum,,,,+36 66 328 040;+36 66 323 377,,,,,,,,,,,,,"[1279247415, 1279247422, 1279247393, 1279247397, 4484443893, 1279247415]",public,,https://munkacsy.hu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmm@bmmi.hu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+36 66 323 377,,,,File:Munkácsy Mihály Múzeum (Békéscsaba) 02.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112589278,Békéscsaba,21,5600,Garay utca,Szlovák Tájház,museum,"POLYGON ((21.0959314 46.6850506, 21.096003 46.6849889, 21.0962415 46.6851192, 21.0961698 46.6851809, 21.0959314 46.6850506))",,,,,,,,,,,,,hu:Szlovák Tájház (Békéscsaba),,,,,,,,,,,,,,,,,"[1279344362, 1279344360, 1279344368, 1279344364, 1279344362]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,File:Čabiansky slovenský dom 02.jpg;File:Čabiansky slovenský dom 03.jpg;File:Čabiansky slovenský dom 04.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112710728,,,,,Munkácsy Emlékház,museum,"POLYGON ((21.1024978 46.6819047, 21.1027007 46.6819037, 21.1026976 46.6816112, 21.1026327 46.6816115, 21.1026321 46.6815567, 21.102547 46.6815572, 21.1025476 46.681609, 21.1025047 46.6816092, 21.102506 46.6817332, 21.1024311 46.6817335, 21.1024317 46.6817826, 21.1024964 46.6817823, 21.1024978 46.6819047))",,,,,,,,,,,,,hu:Munkácsy Mihály Emlékház,,,,,,,,,,,,,,,,,"[1280574583, 1280574589, 1280574538, 1280574572, 1280574553, 1280574534, 1280574576, 1280574579, 1280574549, 1280574544, 1280574536, 1280574569, 1280574583]",yes,Omaszta-ház,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Munkácsy Mihály Emlékház,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206244465,,,,,,museum,"POLYGON ((21.0296626 46.824519, 21.0296416 46.8242696, 21.0299954 46.8242108, 21.0299712 46.8241075, 21.0296172 46.8241596, 21.0294198 46.8241778, 21.0294612 46.824624, 21.0296659 46.824614, 21.0296976 46.8246144, 21.0298524 46.8246162, 21.0298569 46.8245155, 21.0296626 46.824519))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2162466198, 2162466189, 2162466186, 2162466182, 2162466184, 2162466185, 2162466201, 2162466200, 6179481733, 2162466199, 2162466197, 2162466198]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,337434200,,,,,Gabonamúzeum,museum,"POLYGON ((21.1217135 46.6784251, 21.1219266 46.678361, 21.1218776 46.6782844, 21.1216645 46.6783485, 21.1217135 46.6784251))",,http://www.bmmi.hu/bgm/gabonamuzeum.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3445250649, 3445250650, 3445250651, 3445250652, 3445250649]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,410007344,Doboz,20,5624,Nagy utca,Széchy Tamás emlékház,museum,"POLYGON ((21.2400245 46.7340857, 21.2399525 46.7341771, 21.2400819 46.734225, 21.2399937 46.7343367, 21.2400888 46.734372, 21.240249 46.7341689, 21.2400245 46.7340857))",,,,,,,"Tu 08:00-20:00; We 12:00-16:00; Fr 14:00-16:00 || Th,Sa ""based on events""",,,,,,,,,,+36 66 268 299,,,,,,,,,,,,,"[4118688304, 4118688327, 4118688344, 4118688357, 4118688363, 4118688325, 4118688304]",house,,http://szechytamasemlekhaz.webnode.hu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muvelodesihaz@doboz.hu;dobozimuvelodesihaz@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szécsi Emlékház,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emlekhaz,,,,,,,,,,
way,412054715,Gyula,3/1,5700,Kétegyházi út,Húsipari történeti kiállítás,museum,"POLYGON ((21.2635163 46.6404772, 21.2637065 46.640405, 21.2636277 46.6403071, 21.2634375 46.6403793, 21.2635163 46.6404772))",,,,,,,"Tu-Fr 09:00-15:00; Sa,Su 09:00-13:00",,,,,,,,,,,,,,,,,,,,,,,"[4135982162, 4135982161, 4135982156, 4135982159, 4135982162]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,544634345,Gyula,4,5700,Jókai Mór utca,Ladics-ház,museum,"POLYGON ((21.2740652 46.6463374, 21.2740904 46.6464285, 21.2741312 46.6466245, 21.2738362 46.6466982, 21.2738174 46.6466393, 21.2740159 46.6465914, 21.2739864 46.6464533, 21.2737825 46.6464791, 21.2737557 46.646376, 21.2740652 46.6463374))",,,limited,,,,"May 1-Oct 14 Tu,Th,Sa 10:00-13:00; May 1-Oct 14 We,Fr,Su 13:30-18:00; Oct 15-Apr 30 ""Bejelentkezéssel / On request""",,,,,,,,,,+36 70 310 6722;+36 66 463 544,,,,Gyulai Kulturális és Rendezvényszervező Nonprofit Kft.,,,,,,,,,"[4135983232, 4135983239, 5264529713, 5264529712, 5264529711, 5264529710, 5264529709, 5264529708, 5264529707, 4135983232]",public,,,,,1,,,,,,,,,,HU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,610645251,,,,,Kolbászmúzeum,museum,"POLYGON ((21.1184323 46.6772369, 21.118396 46.6771766, 21.118582 46.677124, 21.1186182 46.6771843, 21.1184323 46.6772369))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5782991824, 5782991823, 5782991822, 5782991821, 5782991824]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,971204144,Körösladány,4,5516,Petőfi tér,Helytörténeti Gyűjtemények Háza,museum,"POLYGON ((21.0846324 46.9592432, 21.0846032 46.9595945, 21.0847732 46.9596011, 21.0848024 46.9592497, 21.0846324 46.9592432))",,,no,,,,Mo-Fr 08:00-16:00; Sa-Su OFF,,,,,,,,,,+36 66 475 171,,,,,,,,,,,,,"[8988579819, 8988548116, 8988579817, 8988579818, 8988579819]",yes,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,istvankazinczy@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,972364204,,,,,Tanyamúzeum,museum,"POLYGON ((21.1807303 46.5874357, 21.1811215 46.587317, 21.1809114 46.58699, 21.1805202 46.5871087, 21.1807303 46.5874357))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8999531507, 8999531506, 8999531505, 8999531504, 8999531507]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1020507550,,,,,Bodoki Károly Vízügyi Múzeum,museum,"POLYGON ((21.1007772 46.8467481, 21.1007519 46.8466338, 21.1009914 46.846609, 21.1010168 46.8467233, 21.1007772 46.8467481))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9412351635, 9412351636, 9412351637, 9412351638, 9412351635]",yes,,,,technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,8526466,,,,,Gabonamúzeum,museum,"POLYGON ((21.1201197 46.6774627, 21.1204221 46.6778911, 21.1207841 46.6784598, 21.1208996 46.6786449, 21.1233184 46.6779004, 21.1236695 46.6777559, 21.1235123 46.6775769, 21.1234851 46.6775556, 21.1227912 46.677788, 21.1220772 46.6769102, 21.1201197 46.6774627))",,http://www.bmmi.hu/bgm/gabonamuzeum.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[[5827367626, 5846639349, 5827367627, 3723489824, 3723489821, 3723489822, 3723489823, 3723489925, 1152702573], [1152702573, 1152674886, 5827367626]]]",,,,,,,,,,,,,,,,,,,,,,,"[368490933, 616328055]",,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,9877192,,,,,Gyulai vár,museum,"POLYGON ((21.2862146 46.6462411, 21.2863601 46.646074, 21.2864023 46.6460947, 21.2864178 46.6460777, 21.2863742 46.6460583, 21.286415 46.6460073, 21.2863567 46.6459819, 21.286338 46.646004, 21.2861129 46.6458986, 21.2860572 46.6458256, 21.2859887 46.6457973, 21.2859748 46.6458129, 21.2859609 46.6458292, 21.2857081 46.6457178, 21.2855153 46.6459577, 21.2862146 46.6462411), (21.2859155 46.6459129, 21.2859433 46.6458809, 21.2860158 46.6459082, 21.2860402 46.6458769, 21.2860728 46.6459307, 21.2860329 46.6459789, 21.2862112 46.6460569, 21.2861676 46.6461087, 21.2857274 46.6459416, 21.285795 46.6458631, 21.2859155 46.6459129))",,,no,2,,,Tu-Su 10:00-18:00,,,,,,,,,,,,,,,,,castle,,,,,,"[[[6676905587, 6676905606, 6676905620, 6676905605, 6676905599, 6676905604, 8993272794, 6676905609, 6676905612, 8993272793, 6676905587], [893225832, 893225819, 8993272748, 8993272747, 8993272746, 8993272745, 893225686, 8993272796, 8993272795, 893225766, 893225688, 6203641267, 893225773, 893225689, 893225722, 893225832]]]",yes,,,,,,,,,,,,,,,,,,,defensive,,,"[710221594, 75659251]",,,multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3220153568,Elek,2,5742,Kétegyházi út,Eleki Németek Közösségi Háza,museum,POINT (21.2515679 46.5298983),,https://vddelek.wordpress.com/,,,,,"""on demand""",,,Eleker Heimatmuseum,,,,,,,,,,,Eleki Németek Egyesülete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eleki tájház,,,,,,,,,,community_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cultural_centre,,immigrant,Öffnungszeit: auf Anfrage,Verein der Deutschen in Elek,,,,,,,
